,Measured Depth m,MWD Continuous Inclination dega,MWD Magnetic Toolface dega,Weight on Bit kkgf,Average Hookload kkgf,Bit run number unitless,MWD Shock Risk unitless,Active Tank Volume m3,"Gas, Nor-C4 ppm",Hole Depth (TVD) m,MWD Collar RPM rpm,Average Standpipe Pressure kPa,Corr. Drilling Exponent unitless,Mud Temperature In degC,"Gas, C3 ppm",MWD Total Shocks unitless,MWD Shock Peak m/s2,Average Surface Torque kN.m,MWD Turbine RPM rpm,NRPM_RT unitless,MWD Continuous Azimuth dega,RHX_RT unitless,"Gas, Nor-C5 ppm",Mud Density Out g/cm3,MWD DNI Temperature degC,Total Bit Revolutions unitless,MWD Gamma Ray (API BH corrected) gAPI,"Gas, C2 ppm",Extrapolated Hole TVD m,"Gas, Iso-C4 ppm",Rate of Penetration (5ft avg) m/h,Bit Drill Distance m,AJAM_MWD unitless,Mud Density In g/cm3,Mud Flow In L/min,Lag Depth (TVD) m,RGX_RT unitless,H2S Average ppm,Mud Temperature Out degC,"Gas, Iso-C5 ppm",Mud Flow Out % %,MWD Stick-Slip PKtoPK RPM rpm,Bit Drill Time h,Rate of Penetration m/h,Average Rotary Speed rpm,"Gas, C1 ppm",Pass Name unitless,Gas %,nameWellbore,name,ARC Gamma Ray (BH corrected) gAPI,IMP/ARC Phase-Shift Resistivity 16-in. at 2 MHz ohm.m,ARC Shock Level unitless,GYRO_STAT1 unitless,Gyro Temperature degC,ARC Annular Pressure kPa,ARC Equivalent Circulating Density g/cm3,MWD Gravity Toolface dega,Gyro Continuous Inclination dega,Gyro Inertial ToolFace dega,GYRO_STAT2 unitless,IMP/ARC Attenuation Resistivity 40-in. at 2 MHz ohm.m,Annular Temperature degC,IMP/ARC Phase-Shift Resistivity 40-in. at 2 MHz ohm.m
1414,197.011,,,,,2,,,,197.0077848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1415,197.053,1.898,,,,2,0,,,197.0504568,79,,,,,0,24,,3515.625,0,317.793,755.5,,,,22971.598,20.666,,197.047104,,4.012692,,0,,,,1001.5,,,,,15,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1416,197.065,,,,,2,,,,197.0626488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1417,197.093,,,,,2,,,,197.0900808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1418,197.129,,,,,2,,,,197.1266568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1419,197.145,,,,,2,,,,197.1418968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1420,197.154,,,,,2,,,,197.1510408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1421,197.169,,,,,2,,,,197.1662808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1422,197.181,,,,,2,,,,197.1784728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1423,197.193,,,,,2,,,,197.1906648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1424,197.206,,,,,2,0,,,197.2028568,79,,,,,0,0,,3515.625,0,,,,,,23049.686,,,197.207124,,3.991356,,0,,,,,,,,,15,,,,,,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1425,197.218,,,,,2,,,,197.2150488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1426,197.264,,,,,2,,,,197.2607688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1427,197.279,,,,,2,,,,197.2760088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1428,197.294,,,,,2,,,,197.2912488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1429,197.318,,,,,2,,,,197.3156328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1430,197.331,,,,,2,,,,197.3278248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1431,197.355,,,,,2,,,,197.3522088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1432,197.358,,,,,2,0,,,197.3552568,79,,,,,0,0,,3554.688,0,,,,,,23129.787,,,197.3570856,,3.995928,,0,,,,,,,,,15,,,,,,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1433,197.37,,,,,2,,,,197.3674488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1434,197.425,,,,,2,,,,197.4223128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1435,197.437,,,,,2,,,,197.4345048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1436,197.452,,,,,2,,,,197.4497448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1437,197.465,,,,,2,,,,197.4619368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1438,197.477,,,,,2,,,,197.4741288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1439,197.51,,,,,2,0,,,197.5076568,79,,,,,0,0,,3554.688,0,,,,,,23207.574,,,197.5070472,,4.0169592,,0,,,,,,,,,15,,,,,,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1440,197.516,,,,,2,,,,197.5137528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1441,197.568,,,,,2,,,,197.5655688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1442,197.611,,,,,2,,,,197.6082408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1443,197.626,,,,,2,,,,197.6234808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1444,197.638,,,,,2,,,,197.6356728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1445,197.657,,,,,2,,,,197.6539608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1446,197.663,,,,,2,0,,,197.6600568,79,,,,,0,0,,3554.688,0,,,,,,23281.293,,,197.6573136,,4.5153072,,0,,,,,,,,,12,,,,,,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1447,197.669,,,,,2,,,,197.6661528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1448,197.721,,,,,2,,,,197.7179688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1449,197.736,,,,,2,,,,197.7332088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1450,197.748,,,,,2,,,,197.7454008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1451,197.763,,,,,2,,,,197.7606408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1452,197.779,,,,,2,,,,197.7758808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1453,197.815,,,,,2,0,,,197.8124568,79,,,,,0,0,,3554.688,0,,,,,,23354.645,,,197.8170288,,4.5433488,,0,,,,,,,,,12,,,,,,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1454,197.818,,,,,2,,,,197.8155048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1455,197.861,,,,,2,,,,197.8581768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1456,197.876,,,,,2,,,,197.8734168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1457,197.888,,,,,2,,,,197.8856088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1458,197.913,,,,,2,,,,197.9099928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1459,197.925,,,,,2,,,,197.9221848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1460,197.94,,,,,2,,,,197.9374248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1461,197.952,,,,,2,,,,197.9496168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1462,197.968,,,,,2,0,,,197.9648568,79,,,,,0,0,,,0,,,,,,23429.721,,,197.9672952,,9.2744544,,0,,,,,,,,,9,,,,,,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1463,197.98,,,,,2,,,,197.9770488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1464,198.001,,,2.07002366517177,99.1979919069347,,,2.16000008125826,0,197.9983848,,8191.99981738633,9.06,15.3700000000001,0,,,4.55000029934893,,,,,0,1.15999991411649,,56949,,0,,0,,48.7900007688,,1.02999999088548,4543.04980321946,198.029998656,,1,31.2400000000001,0,0,,35570.179688,9.2899998096,80,0,,0.0269,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1465,198.016,,,,,2,,,,198.0136248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1466,198.026,,,,,2,,,,198.0227688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1467,198.038,,,,,2,,,,198.0349608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1468,198.05,,,,,2,,,,198.0471528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1469,198.062,,,,,2,,,,198.0593448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1470,198.12,,,,,2,0,,,198.1172568,79,,,,,0,0,,3535.156,0,,,,,,23508.881,,,198.1172568,,9.3049344,,0,,,,,,,,,9,,,,,,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1471,198.123,,,,,2,,,,198.1203048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1472,198.135,,,,,2,,,,198.1324968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1473,198.147,,,,,2,,,,198.1446888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1474,198.199,,,,,2,,,,198.1965048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1475,198.211,,,,,2,,,,198.2086968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1476,198.221,,,,,2,,,,198.2178408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1477,198.245,,,,,2,,,,198.2422248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1478,198.272,,,,,2,0,,,198.2696568,79,,,,,0,0,,3535.156,0,,,,,,23591.482,,,198.2672184,,9.3311472,,0,,,,,,,,,18,,,,,,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1479,198.285,,,,,2,,,,198.2818488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1480,198.333,,,,,2,,,,198.3306168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1481,198.373,,,,,2,,,,198.3702408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1482,198.388,,,,,2,,,,198.3854808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1483,198.397,,,,,2,,,,198.3946248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1484,198.41,,,,,2,,,,198.4068168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1485,198.425,,,,,2,0,,,198.4220568,79,,,,,0,0,,3554.688,0,,,,,,23672.813,,,198.41718,,9.328404,,0,,,,,,,,,12,,,,,,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1486,198.434,,,,,2,,,,198.4312008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1487,198.486,,,,,2,,,,198.4830168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1488,198.501,,,,,2,,,,198.4982568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1489,198.51,,,,,2,,,,198.5074008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1490,198.519,,,,,2,,,,198.5165448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1491,198.559,,,,,2,,,,198.5561688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1492,198.577,,,,,2,0,,,198.5744568,79,,,,,0,16,,3554.688,0,,,,,,23753.795,,,198.5772,,9.2698824,,0,,,,,,,,,12,,,,,,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1493,198.583,,,,,2,,,,198.5805528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1494,198.608,,,,,2,,,,198.6049368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1495,198.647,,,,,2,,,,198.6445608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1496,198.656,,,,,2,,,,198.6537048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1497,198.672,,,,,2,,,,198.6689448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1498,198.684,,,,,2,,,,198.6811368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1499,198.711,,,,,2,,,,198.7085688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1500,198.73,,,,,2,0,,,198.7268568,79,,,,,0,24,,3554.688,0,,,,,,23834.35,,,198.7271616,,9.2778072,,0,,,,,,,,,15,,,,,,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1501,198.736,,,,,2,,,,198.7329528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1502,198.778,,,,,2,,,,198.7756248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1503,198.791,,,,,2,,,,198.7878168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1504,198.806,,,,,2,,,,198.8030568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1505,198.83,,,,,2,,,,198.8274408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1506,198.848,,,,,2,,,,198.8457288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1507,198.861,,,,,2,,,,198.8579208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1508,198.873,,,,,2,,,,198.8701128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1509,198.882,,,,,2,0,,,198.8792568,79,,,,,0,0,,3554.688,0,,,,,,23911.061,,,198.8771232,,9.340596,,0,,,,,,,,,15,,,,,,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1510,198.891,,,,,2,,,,198.8884008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1511,198.952,,,,,2,,,,198.9493608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1512,198.967,,,,,2,,,,198.9646008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1513,198.98,,,,,2,,,,198.9767928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1514,198.992,,,,,2,,,,198.9889848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1515,199.001,,,2.08022087524174,99.1877924289029,,,2.16000008125826,0,198.9981288,,8208.99963438972,9.13,15.3800000000001,0,,,4.45999974812075,,,,,0,1.15999991411649,,58030,,0,,0,,49.7900008008,,1.02999999088548,4542.47021500273,199.029998688,,1,31.2400000000001,0,0,,35970.660156,8.9899998,80,0,,0.0269,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
1516,199.007,,,,,2,,,,199.0042248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drilling,,15/9-F-7 - Main Wellbore,Real Time MWD  Mudlog data - 36 in. section - MD Log,,,,,,,,,,,,,,
